0.00186871,0.00186748,0.00188279,0.00189717,0.00195167,0.00196237,0.00195427,0.00194393,0.00198597,0.00200516,0.0020069,0.00199638,0.00201099,0.002046,0.00203958,0.00208509,0.00202232,0.00203791,0.00208572,0.00219578,0.00220396,0.00220631,0.00217181,0.00217422,0.00219263,0.0023296,0.00225555,0.00227565,0.00225478,0.00232226,0.00237991,0.00237428,0.002404,0.00249536,0.00248867,0.00243845,0.00259284,0.00268878,0.00258559,0.00264363,0.00270938,0.00287575,0.00292435,0.00301214,0.00310499,0.00319771,0.00317391,0.00333862,0.00373663,0.0036789,0.0040329,0.0044288,0.00516377,0.00706238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262913,0.00248611,0.00246582,0.00251182,0.00252422,0.00233319,0.00233636,0.00245027,0.00218953,0.00221617,0.00227962,0.00213623,0.0021173,0.00228831,0.00215904,0.00207668,0.00221252,0.00219483,0.00232133,0.0024745,0.00251272,0.00264806,0.00272284,0.00305639,0.00299265,0.00294029,0.00287272,0.00295628,0.00267535,0.00277552,0.00268348,0.00276817,0.00305109,0.0032208,0.00330001,0.00374887,0.00396154,0.00432272,0.00476246,0.00491362,0.00508568,0.00646974,0.00598448,0.00805045,0.00773378,0.00627653,0.00736147,0.00707493,0.00584367,0.00624845,0.00566399,0.00530955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016424,0.00199562,0.00222245,0.00131867,0.00096546,0.000963247,0.000848084,0.000988183,0.000904815,0.000898053,0.000868682,0.00101355,0.00107262,0.00107473,0.00109521,0.00106805,0.00113532,0.0011377,0.00110144,0.00115194,0.00118446,0.0012023,0.00112295,0.00121201,0.00119373,0.00120158,0.00123474,0.00119374,0.00122185,0.00125527,0.00123596,0.0012279,0.00117068,0.00129555,0.00121703,0.00122031,0.00126806,0.0012172,0.00126547,0.00122396,0.00127866,0.00127716,0.0012386,0.00127798,0.00128509,0.00130214,0.00131853,0.00124823
0.00186818,0.00188686,0.00191052,0.00192064,0.00193079,0.00196066,0.00194887,0.00201944,0.00203671,0.0019745,0.00200183,0.00201226,0.00202345,0.00201119,0.002049,0.00207305,0.00211763,0.00218142,0.00214737,0.00213368,0.00223994,0.00216127,0.00216545,0.00225304,0.00225418,0.00227744,0.00230636,0.00235651,0.00231006,0.00231464,0.00239515,0.00244638,0.00259158,0.00243556,0.00254981,0.00260573,0.00273087,0.00265677,0.00269555,0.00285441,0.0028435,0.00295528,0.00308594,0.00304152,0.00323794,0.00337151,0.00341437,0.00369012,0.00396794,0.00433889,0.00475434,0.00576246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270562,0.00227934,0.00288994,0.00244513,0.00247058,0.00233029,0.00219081,0.00226709,0.00219309,0.00212777,0.00200598,0.00209221,0.00203985,0.00213678,0.00209851,0.0022106,0.00231662,0.00242206,0.00262744,0.00267569,0.00280447,0.00307393,0.0033856,0.00434972,0,0,0,0.0026338,0.0024857,0.00254822,0.00271337,0.00296395,0.00314054,0.00335132,0.00386531,0.0042358,0.00436387,0.00562923,0.00639049,0.00546246,0.00793632,0.00744345,0.00828626,0.00807276,0.00678744,0.00626317,0.00606578,0.00625991,0.00625334,0.00439035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223343,0.00181766,0.00203772,0.00200076,0.00162992,0.00108243,0.00101338,0.00104709,0.000884089,0.00106215,0.0010266,0.000988242,0.00111766,0.00101574,0.00109588,0.00114075,0.00107183,0.00112792,0.00112993,0.00119061,0.00111526,0.00117583,0.00117459,0.00115365,0.00124552,0.00123561,0.00126777,0.00125228,0.0012262,0.00119024,0.00124647,0.00123931,0.00128822,0.00126022,0.00128391,0.0012236,0.00132942,0.00127735,0.00132013,0.00130542,0.00124057,0.0013109,0.00129512,0.0012919,0.00131728,0.00129957,0.00128445,0.00129509
0.00192811,0.00191484,0.00196439,0.0019341,0.00192055,0.00195025,0.00192794,0.00197481,0.00201901,0.00198807,0.00199745,0.00203257,0.00206902,0.00203938,0.00210573,0.00208158,0.0021231,0.00212599,0.00221328,0.00219592,0.00224328,0.0021407,0.00221474,0.00225844,0.00234693,0.00230639,0.0023917,0.00236993,0.0023633,0.00245894,0.00245523,0.00249099,0.00245918,0.00251281,0.00262217,0.00270938,0.00283863,0.00280315,0.00276461,0.00282083,0.00290975,0.00308293,0.00316644,0.00314046,0.00344533,0.00340928,0.00364677,0.003992,0.00427547,0.00477139,0.00585522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306335,0.00227587,0.00262896,0.00233231,0.00221326,0.00248215,0.00246513,0.00222523,0.00230385,0.00228793,0.00218045,0.00213589,0.00216925,0.00228491,0.00218189,0.00219091,0.00219851,0.00245323,0.0026317,0.00280728,0.00305644,0.00362666,0.00478866,0,0,0,0,0,0.00228498,0.00240618,0.00254218,0.00289399,0.0034031,0.00347076,0.00409213,0.00468991,0.00495995,0.00577535,0.00611239,0.00714277,0.0081823,0.00771057,0.00819536,0.0087633,0.00904306,0.00610884,0.00709112,0.00574134,0.00707414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246957,0.00187559,0.00229549,0.00222603,0.00256874,0.00222376,0.00157882,0.0014145,0.0011364,0.001022,0.00110801,0.00100553,0.00105325,0.00107598,0.00113992,0.00112067,0.00109864,0.00114161,0.00110626,0.0011628,0.0011612,0.00121248,0.0011467,0.00122843,0.00121433,0.00121202,0.00123521,0.00118688,0.00121655,0.00124552,0.00122964,0.00120402,0.00128822,0.00125012,0.00125501,0.00123806,0.00122947,0.00127609,0.00124584,0.00126676,0.00128113,0.00126717,0.00121464,0.00129512,0.00127065,0.00132231,0.00131345,0.00130266,0.00132357
0.00190291,0.00189025,0.00188576,0.00193538,0.00199886,0.00199776,0.0019775,0.00198124,0.00203251,0.00203925,0.00206107,0.00209732,0.00209454,0.00206809,0.00208512,0.00217691,0.00216197,0.00213368,0.00221052,0.00220417,0.00219783,0.0022276,0.00230502,0.00230835,0.00233061,0.00239961,0.00235854,0.00237009,0.00239938,0.00242486,0.00237358,0.00249405,0.00249095,0.00269134,0.00263994,0.00271082,0.00283676,0.00283041,0.00297492,0.00285095,0.00292866,0.0030388,0.00318988,0.00338547,0.00338588,0.00366468,0.00397129,0.00443729,0.00500713,0.00624318,0.00706986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215335,0.00205577,0.00216095,0.00289246,0.00260116,0.00245563,0.0024733,0.00235481,0.00208735,0.00208845,0.00202196,0.00196081,0.00209551,0.00211929,0.00219031,0.00233577,0.00235838,0.00266161,0.00292218,0.00327225,0.00395549,0.00505098,0,0,0,0,0,0.00216036,0.00234454,0.00268008,0.00299522,0.0033452,0.00352727,0.00413636,0.0052338,0.00538634,0.00604196,0.00722671,0.00812444,0.00881915,0.00870395,0.00969194,0.00863717,0.00794333,0.0081654,0.00856624,0.00628642,0.00455067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230494,0.00290687,0.00236879,0.00230071,0.00247985,0.00233986,0.00187406,0.00144851,0.00140107,0.00105021,0.00115899,0.00103213,0.00116132,0.00105856,0.00114082,0.00110155,0.00116859,0.00118006,0.00117859,0.00114655,0.00115218,0.00116228,0.00122212,0.00121617,0.00122608,0.00122257,0.00124043,0.00124783,0.00122136,0.00123441,0.00127254,0.00123429,0.00125501,0.00125081,0.00127853,0.00126337,0.00125327,0.00126422,0.00128215,0.00128113,0.00130519,0.00126741,0.00129765,0.00131665,0.00123418,0.00131979,0.00124456,0.00132198,0.0013109
0.00193024,0.00189665,0.00190988,0.0019371,0.00197346,0.00193404,0.00197211,0.00199344,0.0020031,0.00205857,0.00203526,0.00211072,0.00206229,0.0021175,0.00209996,0.00211436,0.00216706,0.00213917,0.00220921,0.00221874,0.00219875,0.00222282,0.00237273,0.00235577,0.00229644,0.00238906,0.00246443,0.00245179,0.0023985,0.00243544,0.00248794,0.00258237,0.00255388,0.00270112,0.00276033,0.00284502,0.00285368,0.00297969,0.00301054,0.00292578,0.00301757,0.00322435,0.0033883,0.00349962,0.00388774,0.00402975,0.00439297,0.00506993,0.00578986,0.00614997,0.00566127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253754,0.00327487,0.00173928,0.00214638,0.00308978,0.00241982,0.00263965,0.00286231,0.00240451,0.00221197,0.00206515,0.00188312,0.00188883,0.00200113,0.00204233,0.00220384,0.00229376,0.00256403,0.00307783,0.00352452,0.00417748,0.00513091,0,0,0,0,0,0.002698,0.00278819,0.0029789,0.00287169,0.0037251,0.00399545,0.00473797,0.00525579,0.00535768,0.00694971,0.00770091,0.00780681,0.00938958,0.00950583,0.0100712,0.00868386,0.00916616,0.00718694,0.0073932,0.00858432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224032,0.00231602,0.00224652,0.00251731,0.00236663,0.00213164,0.00213932,0.00183121,0.00164293,0.00131287,0.00113624,0.0011016,0.00120593,0.00121627,0.0010631,0.00109268,0.00111766,0.00114281,0.0012126,0.00119988,0.00118135,0.00117914,0.00121581,0.00122843,0.00118485,0.00122876,0.00118254,0.00124162,0.00124043,0.0012268,0.00120902,0.0012631,0.00126673,0.00126735,0.00127283,0.00127897,0.00126735,0.00127738,0.00128239,0.0012631,0.00124817,0.00127521,0.00131289,0.00131289,0.0013079,0.00129763,0.00130021,0.00125234,0.00124353
0.00196864,0.00191406,0.0019628,0.00200435,0.00200159,0.00196128,0.00202713,0.00205548,0.00201153,0.00204199,0.00203526,0.00210957,0.00208264,0.00209869,0.00214178,0.00219858,0.00217878,0.00215939,0.00219574,0.00227404,0.00220976,0.00227475,0.00230041,0.00238215,0.00236813,0.00242328,0.00235664,0.00240967,0.002462,0.00250227,0.00259461,0.00264207,0.00264977,0.00274633,0.00280085,0.00288888,0.00294916,0.00304847,0.00307237,0.00312931,0.00323193,0.00338316,0.00355293,0.00378194,0.00398978,0.00442643,0.00493411,0.00551375,0.00604073,0.00572539,0.00498659,0.00479716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204451,0.00233086,0.00255066,0.00230151,0.00275907,0.00241388,0.00280955,0.0029779,0.00230142,0.00209043,0.00208861,0.00182108,0.00188173,0.00210224,0.00217695,0.00227896,0.00286505,0.00292704,0.0036771,0.00415926,0.00514912,0.00673793,0,0,0,0,0.00404583,0.00321156,0.00328176,0.00354031,0.00374821,0.00423269,0.0048905,0.00598285,0.00651251,0.0075178,0.00850312,0.00908305,0.00948602,0.0104491,0.010072,0.0090268,0.00918646,0.00899751,0.0078389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266049,0.00306908,0.00236912,0.00250311,0.00295587,0.0023846,0.00217012,0.00190602,0.00155247,0.00132049,0.00122135,0.00121536,0.00127329,0.00116298,0.00121017,0.00112919,0.00111306,0.00117073,0.00114791,0.00122666,0.00116711,0.00125058,0.00119934,0.00116912,0.00119707,0.00121415,0.00121614,0.00123108,0.00128579,0.0012499,0.00120111,0.00126068,0.00126691,0.00127234,0.00127739,0.00127974,0.00125869,0.00126068,0.00126844,0.00129012,0.00123044,0.00124563,0.00131582,0.00127354,0.00130646,0.00127099,0.00124327,0.00126735,0.00129126
0.00194255,0.00196652,0.00197991,0.00199069,0.00201906,0.00196779,0.00199614,0.0020331,0.00208379,0.00208783,0.002077,0.00211072,0.00209319,0.00207704,0.00217008,0.00216754,0.00217201,0.00220003,0.00225968,0.00221347,0.00233355,0.00228881,0.00230221,0.00242227,0.0023785,0.00247756,0.00239586,0.00247535,0.00258365,0.00256557,0.00263609,0.00270435,0.00275209,0.00268963,0.00280032,0.00284113,0.00303808,0.00309393,0.00324111,0.00326922,0.0033585,0.00355037,0.00375748,0.00408002,0.00431728,0.00456364,0.00530227,0.00554787,0.00517,0.00528036,0.00468,0.00473235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177091,0.00302113,0.00252676,0.00198864,0.00260816,0.00274154,0.00375478,0.00425307,0,0,0.00206558,0.0018636,0.00186157,0.00212345,0.0024313,0.00235086,0.00283342,0.00319177,0.00345894,0.00433216,0.00519186,0.00677858,0,0,0,0,0.00570494,0.0038566,0.00406819,0.00349501,0.00495925,0.0050311,0.00556714,0.00603301,0.00735313,0.00840006,0.00946274,0.00959289,0.010571,0.0110418,0.00918166,0.0107915,0.00821715,0.00840621,0.00896616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020422,0.00279312,0.00254678,0.00265254,0.00261057,0.00280523,0.00305921,0.00231606,0.00212615,0.00199454,0.00184001,0.00128524,0.00128351,0.00136496,0.00130304,0.00114594,0.00120774,0.00121444,0.00124226,0.00112897,0.00117366,0.00118558,0.00118921,0.00123523,0.00122755,0.00122646,0.00122394,0.0012532,0.00123457,0.00120507,0.00126114,0.00129639,0.00128447,0.00124043,0.00126068,0.00127015,0.0012624,0.00127015,0.00125457,0.00128391,0.00127484,0.00128944,0.00124563,0.00127987,0.00128491,0.00123077,0.00127866,0.00133054,0.00131414,0.0013079
0.00198268,0.00200151,0.00197277,0.00200963,0.00199609,0.0019874,0.00201029,0.00208097,0.00203975,0.00205174,0.00210114,0.0021418,0.00210938,0.00208916,0.00216471,0.00221457,0.00224024,0.00222671,0.00227265,0.00227676,0.00232118,0.00223686,0.00234917,0.00237103,0.00248771,0.00247597,0.00259738,0.00258568,0.00259252,0.00256836,0.002598,0.00277764,0.00281959,0.00292173,0.0029313,0.00302386,0.00300926,0.00305878,0.00321137,0.0032643,0.00352741,0.00379077,0.00396097,0.00431379,0.00452147,0.00497341,0.00539935,0.00547036,0.00481975,0.0043759,0.00444805,0.00384277,0.00427734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202377,0.00252574,0.00167542,0.0014918,0.00191756,0.00346295,0.00287251,0,0,0,0.0016958,0.00189946,0.00190564,0.00225439,0.00233615,0.00286009,0.00292039,0.00348831,0.00433444,0.005233,0.00728981,0,0,0,0,0.00594247,0.00423185,0.00379536,0.00393027,0.00433212,0.00512594,0.00520757,0.0064381,0.00772975,0.00912215,0.0101318,0.0110136,0.0114986,0.0110509,0.0123124,0.0105892,0.00685614,0.00714735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022106,0.00297579,0.00349516,0.0031112,0.00328115,0.00274332,0.00311454,0.00263342,0.00233929,0.00218072,0.00178803,0.00161352,0.00142335,0.00132546,0.00133299,0.0011739,0.00121166,0.0012488,0.00125842,0.00119648,0.00128996,0.00119067,0.00123687,0.0012436,0.00121889,0.00127558,0.00122413,0.00122645,0.00125832,0.00126806,0.00129243,0.00124279,0.00129814,0.00128094,0.00123427,0.00125746,0.00127134,0.00126116,0.00125833,0.00128763,0.0012446,0.00130772,0.00127987,0.00126211,0.00130772,0.00131951,0.00131414,0.00128639,0.00130646,0.00131916
0.00194765,0.00195295,0.0020205,0.00200698,0.00204062,0.00197858,0.00209879,0.00203385,0.00203249,0.00211552,0.00209472,0.00216872,0.00211698,0.00215709,0.00218628,0.00218248,0.00220937,0.00228083,0.00227569,0.00229986,0.00230919,0.00238553,0.00242299,0.00253576,0.00238891,0.00257151,0.00257605,0.00257605,0.00262998,0.00270139,0.00267313,0.00279379,0.00287657,0.00288431,0.00297302,0.00304097,0.0030952,0.00335865,0.00346919,0.00353646,0.0035975,0.00362725,0.00405438,0.00439713,0.00468617,0.00496653,0.00507004,0.00483721,0.00464921,0.00413524,0.00442577,0.00400016,0.00417548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113374,0.00181011,0.00248472,0.0021481,0.00246391,0.0023569,0.00305476,0.00370297,0,0,0.00159724,0.00161074,0.00176122,0.00203012,0.00205253,0.00288566,0.00315471,0.00374373,0.0042608,0.00528164,0.00712911,0,0,0,0,0.00686765,0.00604789,0.0044327,0.00446378,0.00502203,0.00553486,0.00614725,0.00695684,0.00901718,0.0109551,0.0114523,0.0117298,0.010795,0.0116218,0.010534,0.00798519,0.0062127,0.00534298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280279,0.00372114,0.00306592,0.0034655,0.00318584,0.00279864,0.00276429,0.00294317,0.00241421,0.00225219,0.00223915,0.00153342,0.0016112,0.00134927,0.00128774,0.00122767,0.0014425,0.00123779,0.00118666,0.00127525,0.00126199,0.0012667,0.00127069,0.00129862,0.00120574,0.00123259,0.00124973,0.00124207,0.00124437,0.00129412,0.00124871,0.00127622,0.00126068,0.00125347,0.00127974,0.00125467,0.00127733,0.00130605,0.00128639,0.00130171,0.0012838,0.00128509,0.00126211,0.00131459,0.00131289,0.00126717,0.00129512,0.0013079,0.00127782,0.00129287
0.00198447,0.00196682,0.00196983,0.00199043,0.00199022,0.0020463,0.00204268,0.0020797,0.00207431,0.00217165,0.00214706,0.0021463,0.00218532,0.00220008,0.00225508,0.00229859,0.00224765,0.00228609,0.00233191,0.00237515,0.00239803,0.00234135,0.00244929,0.00240203,0.00246536,0.00250101,0.00256874,0.00263768,0.00269096,0.00266042,0.00271644,0.00275945,0.00289922,0.00295365,0.00320467,0.00307823,0.00320553,0.00323185,0.00354978,0.00354832,0.00372745,0.00383392,0.00423706,0.00443176,0.00479365,0.00474178,0.00474683,0.00484605,0.00450107,0.0043835,0.00453782,0.00360221,0.00389054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000771333,0.000110626,0.00110379,0.00227691,0.00144333,0.00356853,0.00475247,0.00593057,0,0,0.00200446,0.00186023,0.0025332,0.00251435,0.00235216,0.00329254,0.00339284,0.00438547,0.00616826,0.00786739,0,0,0,0,0.00827907,0.0061062,0.00491537,0.00510571,0.00565376,0.00619511,0.0074158,0.00815575,0.00975823,0.0115962,0.0124189,0.0134345,0.011442,0.0133304,0.0096485,0.0100244,0.00716325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314753,0.00379913,0.00378487,0.00339599,0.00390757,0.00278333,0.00377637,0.00355578,0.00299217,0.00230409,0.00225075,0.00203464,0.00182019,0.00169751,0.00164961,0.00155108,0.00128714,0.00146139,0.0012658,0.00137985,0.00129655,0.00135636,0.00119236,0.00133755,0.00142064,0.00119026,0.00133155,0.0012488,0.0012802,0.00122414,0.00130697,0.00128482,0.00128092,0.0012489,0.00127015,0.00129759,0.00127373,0.00129555,0.00123561,0.0012654,0.00128267,0.00129801,0.00129801,0.0013097,0.00127609,0.00133567,0.00128618,0.00130392,0.00130542,0.00129188,0.00132322
